key,en,source_sha256,it
1685729096,"Hit the open wilds and set off now! S1 Departure with the Wind is officially live!

[Season Schedule]
· Departure with the Wind Part I: Sept. 15, 2026–Oct. 28, 2026 19:59:59 (UTC-4)
· Departure with the Wind Part II: After the Oct. 29, 2026 update maintenance–Dec. 9, 2026 19:59:59 (UTC-4)

[Season Events]
1. Stamp Rush
· Join modes in the event list to earn <style=Hint_BgL>Season Stamps</style>.
· <style=Hint_BgL>Season Stamps</style> have weekly earning limits, including per mode limits and an overall limit across all modes.

2. Companion Handbook
· This season’s companion Aniimo: <style=Hint_BgL>Fulmintis</style>.
· Earn <style=Hint_BgL>Companion EXP</style> to level up your handbook. <style=Hint_BgL>Companion EXP</style> Sources:
※ Complete Companion Handbook quests.
※ Institute Guide: Daily Activity

3. Season Achievements
· Mode types that grant Season Achievement Points: Aniimo, Combat, Egg Heist, and Home.
· Complete achievement quests across different modes to earn <style=Hint_BgL>Achievement Points</style>, plus <style=Hint_BgL>Season Stamps</style>.
· Based on your total Achievement Points across all modes, you can raise your Season Achievement Level and claim the matching rank rewards. Pick <style=Hint_BgL>the modes you like</style> and jump in—<style=Hint_BgL>no need to play everything</style>.
· Season Achievement ranks and rewards (including progress and rewards for each mode) reset <style=Hint_BgL>at the start of every Part</style>.

[Stamp Shop]
· S1 Season Stamps:
※ Departure with the Wind Part I: <style=Hint_BgL>Windborn Stamps</style>
※ Departure with the Wind Part II: <style=Hint_BgL>Windchaser Stamps</style>
· Season Stamp Sources:
※ Institute Guide: Daily Activity
※ Stamp Rush
※ Season Achievements
※ Companion Handbook
※ Holo-Battle Interlink: Support
· <style=Hint_BgL>At the end of each Part</style>, any unspent Season Stamps are automatically converted into Credits.
· Shop Types:
※ Weekly Shop: Refreshes <style=Hint_BgL>every Monday at 4:00 AM</style>.
※ Limited Time Shop: Refreshes <style=Hint_BgL>at the start of every Part</style>.",4e65645260f5d34158a889d93fd7448de1e96db427499cb590adfaf358e42fb9,"Parti subito alla scoperta delle terre selvagge! La S1 In Viaggio col Vento è ufficialmente iniziata!

[Calendario della Stagione]
· In Viaggio col Vento Parte I: 15 settembre 2026–28 ottobre 2026 19:59:59 (UTC-4)
· In Viaggio col Vento Parte II: dopo la manutenzione dell'aggiornamento del 29 ottobre 2026–9 dicembre 2026 19:59:59 (UTC-4)

[Eventi della Stagione]
1. Corsa ai Timbri
· Partecipa alle modalità elencate nell'evento per ottenere <style=Hint_BgL>Timbri Stagionali</style>.
· I <style=Hint_BgL>Timbri Stagionali</style> ottenibili ogni settimana hanno un limite per ciascuna modalità e un limite complessivo per tutte le modalità.

2. Manuale Compagni
· Aniimo compagno di questa stagione: <style=Hint_BgL>Fulmintis</style>.
· Ottieni <style=Hint_BgL>ESP Compagno</style> per aumentare il livello del manuale. Puoi ottenere <style=Hint_BgL>ESP Compagno</style> nei seguenti modi:
※ Completando le missioni del Manuale Compagni.
※ Guida dell'Istituto: Attività Giornaliere

3. Obiettivi Stagionali
· Le categorie di modalità che assegnano Punti Obiettivi Stagionali sono: Aniimo, Combattimento, Furto d'Uova e Base.
· Completa le missioni obiettivo nelle diverse modalità per ottenere <style=Hint_BgL>Punti Obiettivo</style> e <style=Hint_BgL>Timbri Stagionali</style>.
· Il totale dei Punti Obiettivo ottenuti in tutte le modalità ti permette di aumentare il Livello Obiettivi Stagionali e riscattare le ricompense del grado raggiunto. Scegli <style=Hint_BgL>le modalità che preferisci</style> e divertiti: <style=Hint_BgL>non devi giocarle tutte</style>.
· I gradi e le ricompense degli Obiettivi Stagionali (inclusi progressi e ricompense di ogni modalità) si azzerano <style=Hint_BgL>all'inizio di ogni Parte</style>.

[Negozio Timbri]
· Timbri Stagionali S1:
※ In Viaggio col Vento Parte I: <style=Hint_BgL>Timbri del Vento Nascente</style>
※ In Viaggio col Vento Parte II: <style=Hint_BgL>Timbri Cacciavento</style>
· Puoi ottenere Timbri Stagionali nei seguenti modi:
※ Guida dell'Istituto: Attività Giornaliere
※ Corsa ai Timbri
※ Obiettivi Stagionali
※ Manuale Compagni
※ Interlink Holo-Battle: Supporto
· <style=Hint_BgL>Alla fine di ogni Parte</style>, i Timbri Stagionali inutilizzati vengono convertiti automaticamente in crediti.
· Tipi di negozio:
※ Negozio Settimanale: l'assortimento si rinnova <style=Hint_BgL>ogni lunedì alle 4:00 del mattino</style>.
※ Negozio a Tempo Limitato: l'assortimento si rinnova <style=Hint_BgL>all'inizio di ogni Parte</style>."
1687073972,"To thank Irelia, the people of Bloomville moved their age-old Bloom Festival to whenever she appears, offering her handmade perfume to welcome the blooming flowers and the coming of Prismana.
This happens once every ten years—and it’s been a hundred years now.",324476cce58b2493b20a60407f1537fa44a7c5a95b3e3d3210ebe956af69160b,"Per onorare Irelia, gli abitanti di Bloomville hanno fatto coincidere l'antico Festival della Fioritura con ogni sua apparizione, offrendole profumi preparati a mano per dare il benvenuto alla fioritura e all'arrivo del Prismana.
Questo avviene una volta ogni dieci anni — ed è ormai da cento anni che dura."
1688596525,Mid Route Points Leaderboard,57e4a8160d9ffdb3bf27b64283ebca0f1b15f4b47eabb4e6656b13239a8bd628,Classifica Punti Rotta Intermedia
1689523251,Already crafted.,4bbaf594961aabcdcd925021c09ac0b80bdf659cea6de2fac389e520700c57a1,Già forgiato.
1692911114,"Team members take <customRichText(calcData,buff,4006021,param0,3,%d)>% less damage, with an additional <customRichText(calcData,buff,4006021,param1,3,%d)>% reduction against elements they counter.",12678d958ff3a9d418d6320254f22fd0ad4888a191480cf2479eaf25f1c7fbd5,"I danni subiti dai membri della squadra si riducono del <customRichText(calcData,buff,4006021,param0,3,%d)>%. Se subiscono danni da un elemento contrastato dal proprio, questi si riducono di un ulteriore <customRichText(calcData,buff,4006021,param1,3,%d)>%."
1694254403,There are items in your inventory—please clear it manually!,5c4dc177e92daae5b36deaed98b8b1280163e53227d82536a0c21d5e0011acc8,L'Inventario contiene oggetti. Svuotalo manualmente!
1694374638,Promotion: Legacy's Protection,0268ed0c8fdcd32552f6be3cabb045e3e35af16221c4f15292995f54d29b947d,Promozione: Protezione dell'Eredità
1695087307,Rank,a4130d7d2c3a137f362d28ba21eedd525b7e42e7551c3e62817b048c9a0bd425,Rango
1696901607,Spring Stroll Susuta - Left,d2234ab29d0dcefbde47493848e4f90d72b8fa235e6c8cdae98eba8bf91511b0,Lontra a Passeggio - Sinistra
1697094896,Catch Effect Part I: Exclusive Sparkling Effect,8e4f24d672aa8d7fb30a6caabb5f2ec071897f12078b40666bcfbb5f80f8d9ba,Effetto di Cattura Parte I: Effetto Scintillante Esclusivo
1700562130,Illusory Advanced Boost Chip,8dbcee5effce8a9365468c8e67862a69519561a41750c4089845e10e83e3b670,Chip Potenziamento Avanzato Illusorio
1701101712,Sunset Susuta - Left,b8cd8f74dc0ad90329d2c1383e33e9b067ea0369deca6acb9c4d3fa80bb7aaad,Lontra al Tramonto - Sinistra
1703051091,Spring Stroll Susuta - Left,d2234ab29d0dcefbde47493848e4f90d72b8fa235e6c8cdae98eba8bf91511b0,Lontra a Passeggio - Sinistra
1706666298,Legendary Journey event.,80cfe0ad095501fd606c54b5e6b34ce7412cc839bd2ca5cc6bb5cdd65a383da8,Evento Viaggio Leggendario.
1707776981,"Crit Rate +<customRichText(calcData,buff,4004142,param0,1,%d)>%, Crit Damage +<customRichText(calcData,buff,4004142,param1,1,%d)>% for <customRichText(buffConfigData,4004142,duration)>s.",b0bc6aa80c1bdff408362dd3c88040525a8b06ab6e7c70fe8123f5978c7ec2e7,"Tasso Critico aumentato del <customRichText(calcData,buff,4004142,param0,1,%d)>%, Danno CRIT aumentato del <customRichText(calcData,buff,4004142,param1,1,%d)>% per <customRichText(buffConfigData,4004142,duration)> secondi."
1711529938,"Stand close to the <style=Hint_BgL>wooden box</style> and <style=Hint_BgL>vines</style> in your way, and press #kHud/SkillQ#z to burn them.",9b3afcc91e9b734802689a77200e26f73a16b9f6ab63f8a9de69c07a369cf99f,"Avvicinati alla <style=Hint_BgL>cassa di legno</style> e ai <style=Hint_BgL>rampicanti</style> sul tuo cammino, quindi premi #kHud/SkillQ#z per bruciarli."
1711828145,Formula unlocked from the SPARKELF x Aniimo limited-time event.,64cd5f5194a1165c1fac414959a92afcf468e87800cb012a0a4fab6e0642d380,Formula sbloccata dall'evento a tempo limitato SPARKELF x Aniimo.
1713214332,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
A Protective Unit chip that slightly increases load capacity, letting you carry more loot.",cb654488edb3c90ce76a0c6a92d7ce72c4cf75dc505700bf10a54f4150a62b2d,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori dalla partita.</style>
Un chip per Unità Protettiva che aumenta leggermente la capacità di carico, permettendoti di portare con te più bottino."
1716602967,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
1717208554,Bladeglow,77ac546fdc64a237a807f26fdbcb508a0512fa791bb71390a5746f6b31474f17,Bagliore di Lama
1717504663,Unstuck Teleport in {0} seconds,56e28a95fe91023c70398ceb2978c5c9038b7b64ae751d036cac16a1615e334d,Teletrasporto di Sblocco tra {0} secondi
1717527460,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1718776094,Pomawks feel a bond with you.,505f8f9e2711b080073399f6ef83b0aba4a8e2f8dff286435600568d043fe34f,I Pomawk sentono un legame con te.
1719421859,"Thank you, #playerName#.
I can’t wait to hit the road with you... on a brand-new journey.",1d7e08fd38f50dae504018823cdc0586ad8d4ddfe226b49dca4df85ef22a97ea,"Grazie, #playerName#.
Non vedo l'ora di mettermi in strada con te... per un viaggio tutto nuovo."
1719925220,This friend is already at this Park.,fedf10b0775b3a386959a9e0be46d493aa3defdfee14be5c6851c754b6c12754,Questo amico è già in questo Parco.
1722122350,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
An Attack Amplifier chip with the Haste skill. Massively increases movement speed.",2a871a4373d1f6791cca309500dbe33c93bb692072e9892a4c05038f53998611,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori dalla partita.</style>
Un chip per Amplificatore d'Attacco dotato dell'abilità Accelerazione, che aumenta notevolmente la velocità di movimento."
1724240177,"Put it on, and you can be a One-Punch Prawn too!",0209f439f029cc63168f349a936b743e98531905bb0e076e2e4761b6a6ce33e9,Indossalo e anche tu potrai diventare un Super Gambero che stende tutti con un pugno!
1725245750,"Owl feathers embroidered in, glowing bright through a gorgeous night.",60b7adc89e9f3551b89c3ed608f859171848dbdbb3f334607732cb10277bd3e4,"Con ornamenti di piume di gufo, risplende nella magnifica notte."
1729222497,Head to Horizon Square and interact with the Sparkelf statue.,16ef9a788250e3858a1b221f1c5e72176f85c855c81714c76ad33ea8d0b87ba7,Raggiungi Horizon Square e interagisci con la statua di Sparkelf.
1731961988,"You can get [Irisalis Petals] through the following methods.
(Once the [Tracing the Trail] event ends, this method can no longer be used to get [Irisalis Petals].)

1. Main Story
Obtain them by clearing the following main story chapters: Ceremony Preparations, The Ceremony That Never Began, Colorful Fragrance, The Land of Dancing Illusions, The Land Where Dreams Come True, Ancient Sacred Fragrance, Rainbow of the Ground, and A New Journey.

2. Journey Quests
Obtain them by clearing the following Journey Quests: The Legend of Mist and Light, The Legend of Echoback Landing, The Legend of Flowers and Thorns, The Legend of the Land of Falling Stars, The Legend of Thousand-Fang Ridge, The Legend of the Land of Lightning and Thunder, The Legend of Helmuts and Helgons, The Legend of the Bell of Freedom, The Legend of the Berylline Vale, and The Legend of Driftwise Meadow.

3. Open-World Gathering
Gather them by following in Irelia’s footsteps across Breezy Plains.

4. First Alpha Clear
Obtain them by defeating a regional Alpha in Breezy Plains for the first time.

5. Elite Pathfinder Challenges
Obtain them by defeating the following elite Pathfinders in Breezy Plains or Astra: Wally, Jilly, Loulla, Aster, Wendell, Cecelia, and Lita.

6. Branch Nurturing
Obtain them by infusing energy into the Breezy Plains Branch and claiming its growth-stage rewards.

7. Breezy Plains Silver Badges
Obtain them by claiming Silver Badges from each area in Breezy Plains.

8. Aniimo Research
Unlock each family’s Nova Stage Aniimo Index entry, complete the research topic ""Collect a Prismana Form Aniimo,"" and claim the corresponding reward.

9. Tracing the Trail
Obtain them by participating in the limited-time event [Tracing the Trail]. Once the event ends, this method can no longer be used to obtain [Irisalis Petals].",580beb5dc79c59abc1436d63564849edc6e89a16077ec68aceae985cb48df6f7,"Puoi ottenere i [Petali di Irisalis] con i seguenti metodi.
(Al termine dell'evento [Seguendo la Traccia], questo metodo non potrà più essere usato per ottenere i [Petali di Irisalis].)

1. Storia Principale
Ottenibili completando i seguenti capitoli della Storia Principale: Preparativi per la Cerimonia, La Cerimonia che Non Ebbe Mai Inizio, Fragranza Variopinta, La Terra delle Illusioni Danzanti, La Terra dove i Sogni Diventano Realtà, Antica Fragranza Sacra, Arcobaleno del Suolo e Un Nuovo Viaggio.

2. Missioni di Viaggio
Ottenibili completando le seguenti Missioni di Viaggio: La Leggenda di Nebbia e Luce, La Leggenda di Echoback Landing, La Leggenda di Fiori e Spine, La Leggenda della Terra delle Stelle Cadenti, La Leggenda della Cresta delle Mille Zanne, La Leggenda della Terra di Fulmini e Tuoni, La Leggenda di Helmuts e Helgons, La Leggenda della Campana della Libertà, La Leggenda di Berylline Vale e La Leggenda di Driftwise Meadow.

3. Raccolta nel Mondo Aperto
Raccogline seguendo le orme di Irelia attraverso le Breezy Plains.

4. Prima Vittoria su un Alpha
Ottenibili sconfiggendo per la prima volta un Alpha regionale nelle Breezy Plains.

5. Sfide degli Esploratori Élite
Ottenibili sconfiggendo i seguenti Esploratori Élite nelle Breezy Plains o ad Astra: Wally, Jilly, Loulla, Aster, Wendell, Cecelia e Lita.

6. Nutrire il Ramo
Ottenibili infondendo energia nel Ramo delle Breezy Plains e riscattandone le ricompense di crescita.

7. Distintivi d'Argento delle Breezy Plains
Ottenibili riscattando i Distintivi d'Argento di ogni area delle Breezy Plains.

8. Ricerca Aniimo
Sblocca la voce dell'Indice Aniimo di Stadio Nova di ogni famiglia, completa il tema di ricerca ""Raccogli un Aniimo in Forma Prismana"" e ritira la ricompensa corrispondente.

9. Seguendo la Traccia
Ottenibili partecipando all'evento a tempo limitato [Seguendo la Traccia]. Al termine dell'evento, questo metodo non potrà più essere usato per ottenere i [Petali di Irisalis]."
1732006653,Full Set Rewards,c8c2cd7857e21cf25e9e2397e3ab211c583825bfe7f012932521a8a1dba688ab,Ricompense Set Completo
1733123554,"Each time damage is taken, triggers 1 instance of Water damage equal to <customRichText(calcData,buff,4004111,param0,1,%d)>% of current ATK.",07603e405cd3c7a92a5305d60bc6dd4c3d0f9c9225cdc7a4056965ade1cac0fd,"Ogni volta che subisci danni, infligge 1 istanza di danni da Acqua pari al <customRichText(calcData,buff,4004111,param0,1,%d)>% dell'ATT attuale."
1738177500,Illusory Attack Amplifier - Might,b332b22f5adeb3e82425058e57ec24609e2dc08f7b6d1ced01d87cec0c83d02d,Fantasma · Amplificatore ATT - Potere
